accuracy,loss,val_accuracy,val_loss,learning_rate
0.4256696403026581,1.2218914031982422,0.3642857074737549,1.3521647453308105,0.0010000000474974513
0.6033481955528259,0.9826932549476624,0.3410714268684387,1.838526964187622,0.0010000000474974513
0.6491071581840515,0.8807357549667358,0.30714285373687744,2.1804957389831543,0.0010000000474974513
0.6823660731315613,0.7898570895195007,0.29374998807907104,2.491682291030884,0.0005000000237487257
0.6993303298950195,0.760522186756134,0.34732142090797424,2.1954729557037354,0.0005000000237487257
